Update Id,Revision Number,Title,KB Articles,Security Bulletin,Has Superseded Updates,Creation Date,Declined Reason
ffe13b24-9632-493c-baa9-9d37a9264f53,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - he-il, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: he
ecc02d07-d10c-4bd3-960a-02c687d8fbc4,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - sv-se, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sv
ee3bc621-0b88-4b5a-a832-529d6e141199,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - sl-si, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sl
c891e954-ee65-4933-a6e3-d2bc0f83eddc,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - fi-fi, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
c0e90a23-ddd4-45d2-8d47-b147673e5f1d,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - pt-br, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pt-br
cb40e515-ef9d-48dc-9944-fcf7407661ef,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - sk-sk, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sk
a9766963-02c9-4090-a978-f5f65d86c2a0,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ar-sa, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ar
affd7673-14b8-4e45-8365-a4bd305142d6,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - bg-bg, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
ac26c030-7b0b-40fc-99e8-8b972841e2c0,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - fi-fi, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
b1a0c38d-3cf0-4972-94f2-866d122340ce,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - cs-cz, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: cs
a8570f54-c395-4f4e-a75b-126fbf2468df,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - sv-se, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sv
a756bcb2-6374-4804-836a-f9c561ffd7d2,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - et-ee, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
7c4ad3e0-82bb-4702-9e58-eab1a38b13ff,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - en-gb, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
8882109b-37ec-4cbd-a9c1-791f4f570617,201,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - ro-ro, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ro
85860550-42bb-48c2-93cc-7a997a978800,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - hr-hr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
8f868ee6-663b-4aa8-b664-3de8e2a36348,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - en-gb, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
78dacd45-6e67-44fc-a4ca-767b86e8261a,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - bg-bg, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
75fbec70-4ee2-485c-8a1b-cf20c636a9ac,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - ja-jp, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ja
8773f844-0013-42c8-a0b7-0fff15c0ec7b,203,"Upgrade to Windows 10 Education N, version 1511, 10586 - bg-bg, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
7d40eb60-03dc-456c-9d17-8b7ae10baa66,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - ko-kr, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ko
7e7acba9-c1f6-4202-af50-8f65999a4e43,200,"Upgrade to Windows 10 Education, version 1511, 10586 - tr-tr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: tr
f86de83a-d459-4c72-bb41-4598600def37,200,"Upgrade to Windows 10 Education, version 1511, 10586 - pt-br, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pt-br
f5517294-e169-40fb-96ae-3ef33cb48737,201,"Upgrade to Windows 10 Pro, version 1511, 10586 - zh-hk, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: zh-hk
fa8719fb-2efd-4c3f-bbf9-49db14fa53b7,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - el-gr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: el
e00a1bf5-c333-465c-a00e-b07a25bcfb9f,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - es-es, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
ddc322f1-c6e5-42c2-ba20-ce6f48fb8aff,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - cs-cz, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: cs
ee3890ba-75ba-4f97-b9ec-a0f777a1b8b2,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - el-gr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: el
c022d80a-2e15-46ae-8391-9cec6df66750,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - et-ee, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
cc67d353-8607-499b-9641-8f9cdc497e3c,201,"Upgrade to Windows 10 Education, version 1511, 10586 - es-es, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
bcefe14e-c32e-4ed9-b0a1-1826b5731998,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - pt-pt, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pt
c1485c88-2f7e-4343-9141-da297a432fd2,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ro-ro, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ro
c2770a8d-0708-43ff-b46a-c4f7a534ed0a,201,"Upgrade to Windows 10 Pro, version 1511, 10586 - fi-fi, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
9b5f57be-4ee9-48db-9bb4-9faf5289a738,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - de-de, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: de
b0234426-0dbc-4557-862f-e8240f375910,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - hu-hu, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hu
ae2d7822-2a46-4825-8913-bf1ec670e737,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - hr-hr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
a3ba6f18-48d6-480b-96fe-f678cf0be6a9,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - nl-nl, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: nl
a46e69e5-fa14-418d-899e-b97380d54399,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - nl-nl, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: nl
9b938baa-5ca6-423e-8b81-fc68474fae1f,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - lt-lt, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lt
769dca90-0bdd-4072-b34b-e0ab04e28801,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - fi-fi, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
7440a61b-1a39-4d48-8976-17e447be8c0a,200,"Upgrade to Windows 10 Education, version 1511, 10586 - sr-latn-rs, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sr
6131cb5e-7ee0-4099-af75-0de50aac8973,200,"Upgrade to Windows 10 Education, version 1511, 10586 - es-mx, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
698f0225-9d5d-495f-b0b3-9a97185fc2c8,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - et-ee, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
5301a4af-9476-4d80-a03b-a47b781b3891,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - fi-fi, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
5239c6d8-88ec-4777-b0df-8e5474a1b501,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - hu-hu, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hu
5f9cb9a2-2c66-4288-86f2-49a65c8ad0f1,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - bg-bg, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
71fb2de0-d6a0-423c-ad91-8c339cc3798c,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - ko-kr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ko
62db3003-308a-44ba-a2cf-dbd232029743,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - en-gb, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
7014e762-9d0c-4c04-877f-28fd0951e32f,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - el-gr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: el
71fa187b-0f90-4721-ae43-03bf0d3c67fd,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - el-gr, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: el
537a75b7-a1d9-4019-9d29-f367f1d78d80,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - zh-tw, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: zh-tw
5649432c-de4a-40b4-830f-2a6b2714cfed,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - hr-hr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
5180e468-54a2-400d-99c1-2858145ff805,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - th-th, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: th
632ef0cb-a2e1-4de3-bc68-c88489ff77d8,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - lv-lv, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lv
6ae15a36-20ff-484c-967c-fb2452ababe6,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - de-de, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: de
f5422984-b65e-459f-9b16-5236a933f85d,200,"Upgrade to Windows 10 Education, version 1511, 10586 - he-il, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: he
d17edaaf-5291-4c30-a769-d281e81932fa,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - it-it, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: it
f2641f08-e4c6-463e-aaa7-bb5bf330f965,202,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - sv-se, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sv
e2121b06-08f0-4532-ab7a-44b2ad2fe985,201,"Upgrade to Windows 10 Education N, version 1511, 10586 - en-us, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
e7388462-efc9-428d-82ae-c2c0127c6eed,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - hr-hr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
e684c167-9838-4bd4-a4d5-dea9239f5d76,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - de-de, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: de
d52d4539-0c4a-4c33-b380-4ee6bbbe8fcb,202,"Upgrade to Windows 10 Education, version 1511, 10586 - fr-fr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fr
d2ecc384-a814-438f-beed-17ea329f2065,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ko-kr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ko
e00679b6-ced2-4152-b787-1265576aecf0,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - ar-sa, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ar
c1a1ec21-8efc-4cd4-8e85-90a03fc7b0c8,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - en-us, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
b1902ca1-1138-4d52-b9b4-ebc92d62a2f4,200,"Upgrade to Windows 10 Education, version 1511, 10586 - de-de, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: de
a1b34758-ff92-484e-8917-e9c71dc833ad,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - lt-lt, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lt
9f345330-fd20-4e5c-aed8-f85beceac79a,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ar-sa, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ar
8f5d9cee-8d00-480a-91f8-c10c39f0d566,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - fr-fr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fr
8348153f-6e59-4883-b8c0-182419aa1917,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - pl-pl, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pl
8830eb81-14f6-4dae-a292-31682dd2b807,201,"Upgrade to Windows 10 Education N, version 1511, 10586 - ro-ro, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ro
8f39e326-626f-41d1-b142-08b0a45c5bec,200,"Upgrade to Windows 10 Education, version 1511, 10586 - da-dk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: da
74060e07-d6a6-47f3-92f3-29054f8c9d2a,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ko-kr, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ko
8f62fabd-892a-4754-aa74-f5deeda857ca,200,"Upgrade to Windows 10 Education, version 1511, 10586 - bg-bg, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
89f5fdc8-21bc-4842-8f60-1afd2ac74386,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - it-it, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: it
79006323-baa5-4ba2-848c-10520e677641,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - sk-sk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sk
8251931b-7f7d-45f7-bc3b-4fcf5bfb6322,200,"Upgrade to Windows 10 Education, version 1511, 10586 - lv-lv, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lv
8a374b58-7cf2-47ea-858d-8c2aecd33ef1,200,"Upgrade to Windows 10 Education, version 1511, 10586 - fi-fi, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
61c32928-cf65-40ba-a09b-f22b4db6ce52,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - fr-ca, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fr
62eeca33-0b67-4d55-b986-8bb568678d14,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - es-es, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
37193a60-d8d4-4c61-aac5-6d609ccaffb1,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - ko-kr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ko
43718810-e21a-42d3-a5f9-443f67e15b36,201,"Upgrade to Windows 10 Education, version 1511, 10586 - en-us, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
3602dd9c-e32b-424e-bbe1-a0de0e4648f8,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - pt-br, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pt-br
3a56152b-ad90-4efc-8701-9aa4b5c63034,201,"Upgrade to Windows 10 Education N, version 1511, 10586 - en-gb, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
50b8d676-5509-4025-b3b7-fc51b7d9f473,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - en-us, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
3a245681-d7ee-4058-b2b8-1f60b7dee9e1,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - lt-lt, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lt
39fe5778-6137-49a6-908c-03e8db308439,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - uk-ua, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: uk
4f202e97-152a-43a5-9119-4c87700a2277,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - sl-si, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sl
3b0c6e11-eae6-4df6-9946-0f350283267f,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - en-us, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
35c6cf41-3f10-45c2-bcc7-f42163189bd7,201,"Upgrade to Windows 10 Pro N, version 1511, 10586 - de-de, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: de
2fd1f4db-5743-44ac-89d5-20f422dfa543,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ru-ru, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ru
4a99078e-c9f4-4cb9-8628-f6d55ec5323a,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - pt-pt, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pt
368c8af9-75cc-4f13-9338-de5370da87b6,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - el-gr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: el
35f17c19-6a70-465d-9153-af837840b39a,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - fi-fi, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fi
3cb1f694-00a1-4b42-9eea-09e61a85fde3,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - lv-lv, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lv
46a2d4ab-bed3-4434-893b-563c1299b463,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - et-ee, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
412b1cf6-84cd-452b-a437-4971f656d101,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - pl-pl, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pl
4ae64f8b-48a2-470c-ac5b-ee0061d5f05f,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - hr-hr, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
fbb35bb2-d867-428f-a23d-305bc87aeb50,202,"Upgrade to Windows 10 Education N, version 1511, 10586 - sk-sk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sk
fe445bd7-3f4f-41f0-bc56-33117c995262,202,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - ro-ro, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ro
e025c157-be15-406a-a0be-f6d20f3f11bd,201,"Upgrade to Windows 10 Pro, version 1511, 10586 - en-gb, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
df8d8eec-820a-4dae-9396-7dd6a8530926,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - nb-no, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: no
e8904a4d-d8b6-4170-9445-5a0046dad3b4,201,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - sk-sk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sk
d7e4c10a-f684-467f-b34f-5e05f5ba1530,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - da-dk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: da
ef06b28e-fc3d-463b-880e-0671a025eed1,200,"Upgrade to Windows 10 Enterprise N, version 1511, 10586 - lv-lv, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: lv
d40239f0-09a9-4d6e-912f-25d4163a2b9d,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - bg-bg, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: bg
cefdf153-24e3-404f-b978-39e79a0e0e36,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - sl-si, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sl
ce38535f-6b5c-4bd9-b426-c87d3d81c564,202,"Upgrade to Windows 10 Education, version 1511, 10586 - it-it, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: it
c6e379dd-8f26-4db3-a113-de1206ee2330,200,"Upgrade to Windows 10 Education, version 1511, 10586 - hr-hr, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: hr
bd7dad60-903b-4a54-b9dc-37af92d06b5c,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - pl-pl, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: pl
caa27e3f-fe50-410f-ae61-f9e8a9c12afd,200,"Upgrade to Windows 10 Education, version 1511, 10586 - zh-hk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: zh-hk
b247b832-b317-4051-af9f-ed02c78505cb,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - he-il, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: he
b546a70e-81f5-4b73-abbe-4b98625c7742,200,"Upgrade to Windows 10 Education, version 1511, 10586 - nb-no, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: no
c3256609-d621-4f87-8799-7867c1e29f29,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - es-mx, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
bfd9e989-9c9f-4c29-bab9-2142185c9cbf,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - da-dk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: da
9bf4e098-4c40-4250-a0ce-fcdf79a6941d,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - cs-cz, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: cs
9acd010a-68ee-400a-a4ad-49ce75c0587c,200,"Upgrade to Windows 10 Education N, version 1511, 10586 - sv-se, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: sv
75a093df-035b-402c-98f1-c2f19f50dfd0,200,"Upgrade to Windows 10 Education, version 1511, 10586 - et-ee, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
8d9426c6-421a-4708-9805-c58795698ba4,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - et-ee, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: et
7efef7f9-bbb2-4a48-b902-529045a020aa,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - es-mx, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: es
8ec3e4af-1b8e-4238-8c66-dde0ebd34527,200,"Upgrade to Windows 10 Education, version 1511, 10586 - nl-nl, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: nl
5c215e1a-820d-44cf-86f4-284df9c3c7dc,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - ru-ru, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: ru
66546591-8c03-47c4-b59b-867408b8c0a5,200,"Upgrade to Windows 10 Enterprise, version 1511, 10586 - zh-hk, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: zh-hk
690f3a0a-81f1-4b7a-92be-c7e28857f34f,200,"Upgrade to Windows 10 Pro N, version 1511, 10586 - en-us, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Version: 1511
63aa3ff1-b691-472a-8765-20f513725ff3,200,"Upgrade to Windows 10 Pro, version 1511, 10586 - he-il, Volume",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: he
665607a3-f070-468c-bc35-bd5428094a13,201,"Upgrade to Windows 10 Pro N, version 1511, 10586 - fr-fr, Retail",3012973,,False,05/24/2016 17:00:00,Windows 10 Language: fr
