Update Id,Revision Number,Title,KB Articles,Security Bulletin,Has Superseded Updates,Creation Date,Declined Reason
6eba5e72-b3ac-4ec3-abf8-f3ebbef7a61c,200,"Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.337.372.0)",2267602,,True,05/01/2021 19:49:09,Superseded
